31/3/2018,44,33.04067,33.04067
31/3/2018,45,34.017065,34.017065
31/3/2018,46,41,41
31/3/2018,47,41.87467,41.87467
31/3/2018,48,43.92662,43.92662
1/4/2018,1,45.498295,45.498295
1/4/2018,2,41.03267,41.03267
1/4/2018,3,35.569805,35.569805
1/4/2018,4,52.473535,52.473535
1/4/2018,5,54.079035,54.079035
1/4/2018,6,61.28617,61.28617
1/4/2018,7,42.839875,42.839875
1/4/2018,8,45.33519,45.33519
1/4/2018,9,41.75563,41.75563
1/4/2018,10,40.772875,40.772875
1/4/2018,11,42.3,42.3
1/4/2018,12,43.018695,43.018695
1/4/2018,13,45.006895,45.006895
1/4/2018,14,57.471335,57.471335
1/4/2018,15,32.62478,32.62478
1/4/2018,16,57.049165,57.049165
1/4/2018,17,58.3357,58.3357
1/4/2018,18,33.7,33.7
1/4/2018,19,33.679245,33.679245
1/4/2018,20,33.705,33.705
1/4/2018,21,52.13442,52.13442
1/4/2018,22,60.564955,60.564955
1/4/2018,23,75.003105,75.003105
1/4/2018,24,73.28104,73.28104
1/4/2018,25,72.15108,72.15108
1/4/2018,26,60.508635,60.508635
1/4/2018,27,60.40426,60.40426
1/4/2018,28,51.122395,51.122395
1/4/2018,29,52.07399,52.07399
1/4/2018,30,51.323995,51.323995
1/4/2018,31,50.03198,50.03198
1/4/2018,32,47.62421,47.62421
1/4/2018,33,7.625,7.625
1/4/2018,34,7.877515,7.877515
1/4/2018,35,32.11734,32.11734
1/4/2018,36,33.66072,33.66072
1/4/2018,37,33.830595,33.830595
1/4/2018,38,33.707645,33.707645
1/4/2018,39,33.66874,33.66874
1/4/2018,40,49.05702,49.05702
1/4/2018,41,46.261995,46.261995
1/4/2018,42,34.75807,34.75807
1/4/2018,43,47.844765,47.844765
1/4/2018,44,69.177505,69.177505
1/4/2018,45,58.5,58.5
1/4/2018,46,47.191425,47.191425
1/4/2018,47,47.72021,47.72021
1/4/2018,48,43.326925,43.326925
2/4/2018,1,33.330575,33.330575
2/4/2018,2,33.325,33.325
2/4/2018,3,43.025,43.025
2/4/2018,4,45.3185,45.3185
2/4/2018,5,45,45
2/4/2018,6,43,43
2/4/2018,7,43,43
2/4/2018,8,42.875,42.875
2/4/2018,9,42.84328,42.84328
2/4/2018,10,39.99459,39.99459
2/4/2018,11,40.565285,40.565285
2/4/2018,12,30.954165,30.954165
2/4/2018,13,31.17658,31.17658
2/4/2018,14,30.754655,30.754655
2/4/2018,15,29.02435,29.02435
2/4/2018,16,31.175,31.175
2/4/2018,17,33.228935,33.228935
2/4/2018,18,34.25,34.25
2/4/2018,19,34.32671,34.32671
2/4/2018,20,50.57205,50.57205
2/4/2018,21,52.73785,52.73785
2/4/2018,22,50.181395,50.181395
2/4/2018,23,56.885,56.885
2/4/2018,24,57.311535,57.311535
2/4/2018,25,64.67679,64.67679
2/4/2018,26,63.534505,63.534505
2/4/2018,27,53.5,53.5
2/4/2018,28,60.25,60.25
2/4/2018,29,59.767385,59.767385
2/4/2018,30,48.108275,48.108275
2/4/2018,31,57.971645,57.971645
2/4/2018,32,45.47573,45.47573
2/4/2018,33,47.17508,47.17508
2/4/2018,34,60.14439,60.14439
2/4/2018,35,48.544685,48.544685
2/4/2018,36,34.76156,34.76156
2/4/2018,37,59.77437,59.77437
2/4/2018,38,35.365905,35.365905
2/4/2018,39,35.707755,35.707755
2/4/2018,40,37.62225,37.62225
2/4/2018,41,74.195945,74.195945
2/4/2018,42,44.08716,44.08716
2/4/2018,43,44.89937,44.89937
2/4/2018,44,35.61734,35.61734
2/4/2018,45,46.186885,46.186885
2/4/2018,46,41.956485,41.956485
2/4/2018,47,43.35048,43.35048
2/4/2018,48,33.80874,33.80874
3/4/2018,1,30.858175,30.858175
3/4/2018,2,30.25,30.25
3/4/2018,3,31.887965,31.887965
3/4/2018,4,43.87678,43.87678
3/4/2018,5,43.55,43.55
3/4/2018,6,43.94905,43.94905
3/4/2018,7,43.708195,43.708195
3/4/2018,8,42.72815,42.72815
3/4/2018,9,41.69952,41.69952
3/4/2018,10,42.725355,42.725355
3/4/2018,11,42.35827,42.35827
3/4/2018,12,33.376395,33.376395
3/4/2018,13,43.425,43.425
3/4/2018,14,35.07316,35.07316
3/4/2018,15,35.957105,35.957105
3/4/2018,16,84.163685,84.163685
3/4/2018,17,65.61988,65.61988
3/4/2018,18,56.28841,56.28841
3/4/2018,19,61.54728,61.54728
3/4/2018,20,55.873325,55.873325
3/4/2018,21,35.261975,35.261975
3/4/2018,22,23.01429,23.01429
3/4/2018,23,39.771945,39.771945
3/4/2018,24,29.225,29.225
3/4/2018,25,42.918805,42.918805
3/4/2018,26,37.125,37.125
3/4/2018,27,28.02508,28.02508
3/4/2018,28,29.32504,29.32504
3/4/2018,29,30.55,30.55
3/4/2018,30,29.91556,29.91556
3/4/2018,31,26.89508,26.89508
3/4/2018,32,31.17366,31.17366
3/4/2018,33,29.988805,29.988805
3/4/2018,34,41.997935,41.997935
3/4/2018,35,27.728005,27.728005
3/4/2018,36,40.1,40.1
